"id","Year","Paper","Keyword_1","Keyword_2","Keyword_3","Keyword_4","NewKeyword"
"5017","2017","intelligent belief state sampling for conformant planning","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5018","2017","softpressure:  a schedule-driven backpressure algorithm for coping with network congestion","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5019","2017","switched linear multi-robot navigation using hierarchical model predictive control","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5020","2017","numeric planning via abstraction and policy guided search","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5021","2017","factorized asymptotic bayesian policy search for pomdps","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5022","2017","equi-reward utility maximizing design in stochastic environments","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5023","2017","integrating answer set programming with semantic dictionaries for robot task planning","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5024","2017","deceptive path-planning","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5025","2017","lossy compression of pattern databases using acyclic random hypergraphs","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5026","2017","landmarks for numeric planning problems","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5027","2017","generating context-free grammars using classical planning","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5028","2017","search and learn:  on dead-end detectors, the traps they set, and trap learning","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5029","2017","efficient, safe, and probably approximately complete learning of action models","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5030","2017","an improved approximation algorithm for the subpath planning problem and its generalization","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5031","2017","robust advertisement allocation","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5032","2017","from qualitative to quantitative dominance pruning for optimal planning","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5033","2017","mechanism design for strategic project scheduling","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5034","2017","temporal planning for compilation of quantum approximate optimization circuits","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5035","2017","heuristic online goal recognition in continuous domains","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5036","2017","new metrics and algorithms for stochastic goal recognition design problems","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
"5037","2017","hierarchical task network planning with task insertion and state constraints","planning and scheduling"," planning and scheduling","nan","nan","planning methods"
